query_genus,clade,n_proteins,strain_id,species,locality,habitat,latitude,longitude,elevation,sampling_site,region,marine
Brevibacterium,Bacteria,1,PAMC 22899,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22903,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22909,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22917,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22918,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22944,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22947,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22948,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22949,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22954,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22956,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 22958,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23085,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23092,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23139,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23164,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23176,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23200,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23248,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23252,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23299,Brevibacterium frigoritolerans,Barents Sea/Barents Sea/Barents Sea/Russia/Europe,Sediment (marine),76.49993,59.88318,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23317,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23318,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23326,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23361,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23373,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23439,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23449,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23505,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23548,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23554,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 23585,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 25091,Brevibacterium frigoritolerans,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Brevibacterium,Bacteria,1,PAMC 27091,Brevibacterium frigoritolerans,Australian-Antarctic Ridge/Southern Ocean,Marine Sediment,-60.08503,152.43637,,Environment Temperature(°C) pH Salinity(ppt) Habitat Marine Sediment Host Culture conditions Media MR2A agar [12] Temper,Antarctic,True
Brevibacterium,Bacteria,1,PAMC 27092,Brevibacterium frigoritolerans,Australian-Antarctic Ridge/Southern Ocean,Marine Sediment,-60.08503,152.43637,,Environment Temperature(°C) pH Salinity(ppt) Habitat Marine Sediment Host Culture conditions Media MR2A agar [12] Temper,Antarctic,True
Brevibacterium,Bacteria,1,PAMC 27093,Brevibacterium frigoritolerans,Australian-Antarctic Ridge/Southern Ocean,Marine Sediment,-60.08503,152.43637,,Environment Temperature(°C) pH Salinity(ppt) Habitat Marine Sediment Host Culture conditions Media MR2A agar [12] Temper,Antarctic,True
Brevibacterium,Bacteria,1,PAMC 27156,Brevibacterium frigoritolerans,Chukchi Sea/Arctic Ocean,Sea water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Frigoribacterium,Bacteria,1,PAMC 26555,Frigoribacterium sp.,Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.22605,-58.78357,53,"Usnea, 이끼 등이 혼재하는 자갈밭 이끼 사이 Environment 바람세고, 눈덮힘 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture condition",Antarctic,False
Frigoribacterium,Bacteria,1,PAMC 28457,Frigoribacterium sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Algoriphagus,Bacteria,1,PAMC 20935,Algoriphagus sp.,Ny-Ålesund/Svalbard/Norway,Sediment (marine),78.55,11.53,,Sediment 2 of King's Bay Environment Temperature(°C) pH Salinity(ppt) Habitat unknown Host Culture conditions Media ZoBe,Arctic,True
Algoriphagus,Bacteria,1,PAMC 22085,Algoriphagus aquimarinus,King George Island/South Shetland Islands/Antarctica,Soil (sea shore),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Algoriphagus,Bacteria,1,PAMC 22216,Algoriphagus ratkowskyi,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Algoriphagus,Bacteria,1,PAMC 22218,Algoriphagus sp.,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Algoriphagus,Bacteria,1,PAMC 22350,Algoriphagus sp.,Kongsfijorden 선착장/Ny-Ålesund/Svalbard/Norway/Europe,Biofilm,78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Biofilm Host Culture conditions Media ZoBell agar [2] Temperature(°,Arctic,False
Algoriphagus,Bacteria,1,PAMC 22352,Algoriphagus sp.,Kongsfijorden 선착장/Ny-Ålesund/Svalbard/Norway/Europe,Biofilm,78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Biofilm Host Culture conditions Media ZoBell agar [2] Temperature(°,Arctic,False
Algoriphagus,Bacteria,1,PAMC 26833,Algoriphagus sp.,Yakutia/Russia/Europe,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Selection media1 [92,Other,False
Algoriphagus,Bacteria,1,PAMC 27152,Algoriphagus sp.,Bering sea/Pacific Ocean,sea water,62.50111,-174.0,,Environment Temperature(°C) pH Salinity(ppt) Habitat sea water Host Culture conditions Media Marine agar [66] Temperatur,Arctic,True
Albidiferax,Bacteria,1,PAMC 25181,Albidiferax sp.,세종기지/세종호/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (fresh),-62.13,-58.47,,"기지 앞, 세종호 (호수의 대부분이 얼음으로 덮혀 있는 상태) Environment Temperature(°C) pH Salinity(ppt) Habitat Water (fresh) Host Culture condi",Antarctic,False
Agrococcus,Bacteria,1,PAMC 27158,Agrococcus sp.,Chukchi Sea/Arctic Ocean,marine sediment,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Actimicrobium,Bacteria,1,PAMC 25157,Actimicrobium antarcticum,세종기지/펭귄마을 지나 연결된 해변/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (sea),-62.13,-58.47,,담수가 유입되는 곳 Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditions Media R2A agar [6] >,Antarctic,True
Acidovorax,Bacteria,1,PAMC 26291,Acidovorax defluvii,Mongol/Asia,Fresh water,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Fresh water Host Culture conditions Media 0.2X R2A agar [64] Temper,Other,False
Aureimonas,Bacteria,1,PAMC 27157,Aureimonas sp.,Chukchi Sea/Arctic Ocean,Sea water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Aurantimonas,Bacteria,1,PAMC 22270,Aurantimonas coralicida,Kongsfijorden 선착장/Ny-Ålesund/Svalbard/Norway/Europe,Biofilm,78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Biofilm Host Culture conditions Media ZoBell agar [2] Temperature(°,Arctic,False
Aurantimonas,Bacteria,1,PAMC 27170,Aurantimonas sp.,Chukchi Sea/Arctic Ocean,Sea ice,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Frondihabitans,Bacteria,1,PAMC 26588,Frondihabitans sp.,Dasan Korean Arctic Station/Ny-Ålesund/Svalbard/Norway/Europe,lichen,78.9123,11.95463,56,다양한 식물과 지의류 관찰되는 돌로 이루어진 언덕 돌이 많은 곳의 이끼 위 Environment 다산기지 사격장과 길가 사이 언덕 Temperature(°C) 8 pH Salinity(ppt) Habitat lich,Arctic,False
Frondihabitans,Bacteria,1,PAMC 26612,Frondihabitans sp.,펭귄보호구역/Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.23438,-58.78202,8,"갈라파고스 둥지 방위 라말리나로 뒤덮힌 큰 바위위 Environment 심한바람, 햇빛 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture conditions",Antarctic,False
Frondihabitans,Bacteria,1,PAMC 26613,Frondihabitans sp.,펭귄보호구역/Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.23438,-58.78202,8,"갈라파고스 둥지 방위 라말리나로 뒤덮힌 큰 바위위 Environment 심한바람, 햇빛 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture conditions",Antarctic,False
Frondihabitans,Bacteria,1,PAMC 26614,Frondihabitans sp.,Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.22605,-58.78357,53,"Usnea, 이끼 등이 혼재하는 자갈밭 이끼 사이 Environment 바람세고, 눈덮힘 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture condition",Antarctic,False
Frondihabitans,Bacteria,1,PAMC 26615,Frondihabitans sp.,Dasan Korean Arctic Station/Ny-Ålesund/Svalbard/Norway/Europe,lichen,78.9123,11.95463,56,다양한 식물과 지의류 관찰되는 돌로 이루어진 언덕 돌이 많은 곳의 이끼 위 Environment 다산기지 사격장과 길가 사이 언덕 Temperature(°C) 8 pH Salinity(ppt) Habitat lich,Arctic,False
Frondihabitans,Bacteria,1,PAMC 26616,Frondihabitans sp.,Dasan Korean Arctic Station/Ny-Ålesund/Svalbard/Norway/Europe,lichen,78.9123,11.95463,56,다양한 식물과 지의류 관찰되는 돌로 이루어진 언덕 돌이 많은 곳의 이끼 위 Environment 다산기지 사격장과 길가 사이 언덕 Temperature(°C) 8 pH Salinity(ppt) Habitat lich,Arctic,False
Frondihabitans,Bacteria,1,PAMC 26629,Frondihabitans sp.,Dasan Korean Arctic Station/Ny-Ålesund/Svalbard/Norway/Europe,lichen,78.9123,11.95463,56,다양한 식물과 지의류 관찰되는 돌로 이루어진 언덕 돌이 많은 곳의 이끼 위 Environment 다산기지 사격장과 길가 사이 언덕 Temperature(°C) 8 pH Salinity(ppt) Habitat lich,Arctic,False
Frondihabitans,Bacteria,1,PAMC 26910,Frondihabitans sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Frondihabitans,Bacteria,1,PAMC 28405,Frondihabitans australicus,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Frondihabitans,Bacteria,1,PAMC 28411,Frondihabitans australicus,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Glacial,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Frondihabitans,Bacteria,1,PAMC 28416,Frondihabitans australicus,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Glacial,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Frondihabitans,Bacteria,1,PAMC 28456,Frondihabitans sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Frondihabitans,Bacteria,1,PAMC 28461,Frondihabitans sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Frondihabitans,Bacteria,1,PAMC 28766,Frondihabitans sp.,세종기지 유류탱크 뒤쪽/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.22405,-58.78495,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture conditions Media Temperature(°C) pH Aeration ae,Antarctic,False
Paracoccus,Bacteria,1,PAMC 22210,Paracoccus sp.,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Paracoccus,Bacteria,1,PAMC 22214,Paracoccus sp.,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Paracoccus,Bacteria,1,PAMC 22219,Paracoccus sp.,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Paracoccus,Bacteria,1,PAMC 22235,Paracoccus sp.,Kongsfijorden 선착장/Ny-Ålesund/Svalbard/Norway/Europe,Biofilm,78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Biofilm Host Culture conditions Media ZoBell agar [2] Temperature(°,Arctic,False
Paracoccus,Bacteria,1,PAMC 22277,Paracoccus sp.,Kongsfijorden 선착장/Ny-Ålesund/Svalbard/Norway/Europe,Biofilm,78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Biofilm Host Culture conditions Media ZoBell agar [2] Temperature(°,Arctic,False
Hoeflea,Bacteria,1,PAMC 22168,Hoeflea sp.,Kongsfijorden 선착장/Ny-Ålesund/Svalbard/Norway/Europe,Biofilm,78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Biofilm Host Culture conditions Media ZoBell agar [2] Temperature(°,Arctic,False
Glaciimonas,Bacteria,1,PAMC 28413,Glaciimonas sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Glacial,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Glaciimonas,Bacteria,1,PAMC 28417,Glaciimonas sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Glacial,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Glaciimonas,Bacteria,1,PAMC 28418,Glaciimonas sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Glacial,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Gillisia,Bacteria,1,PAMC 21784,Gillisia mitskevichiae,,,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Host Culture conditions Media Marine agar [66] Temperature(°C) 25 -,Other,False
Gillisia,Bacteria,1,PAMC 25284,Gillisia sp.,세종기지/펭귄마을 뱡향 해안가 바위 근처/Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Water (sea),-62.2256,-58.78423,,펭귄마을 가는 해안길에 새들이 서식하는 해안가 바위 앞 해안 Environment Temperature(°C) pH Salinity(ppt) Habitat Water (sea) Host Culture conditio,Antarctic,True
Lysobacter,Bacteria,1,PAMC 26835,Lysobacter antibioticus,Yakutia/Russia/Europe,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Selection media1 [92,Other,False
Marisediminicola,Bacteria,1,PAMC 27228,Marisediminicola antarctica,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
